ID,Income,age,gender,account_type,credit_amount_apr,credit_count_apr,debit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,cc_cons
12371,MEDIUM,44,2,1,86752.0,5,18.0,50322.0,57409.0,17074.0,5,81,9852.0,26802.0,2,24,0.0
661,MEDIUM,35,2,2,54113.0,3,55.0,12523.0,58524.75,80418.0,9,11,48822.22,80682.13,43,9,0.0
15126,LOW,50,2,1,20194.0,35,70.0,44709.0,70492.42,211214.36,2,17,39911.06,20246.52,1,49,0.0
14443,LOW,33,2,1,27028.0,35,84.0,36520.0,8156.09,60086.0,6,171,11053.65,84714.0,11,73,0.0
2311,MEDIUM,35,2,1,19545.0,1,11.0,49803.0,261760.81,76552.0,70,82,88063.14,530.0,62,3,0.0
12850,HIGH,42,2,1,31702.0,6,16.0,55412.0,138802.38,59762.0,9,171,112073.4,20420.0,9,75,0.0
14700,MEDIUM,66,2,1,17350.0,30,62.0,94460.54,160341.15,8740.0,6,17,3801.0,77443.0,49,101,0.0
4116,MEDIUM,67,2,1,31179.0,26,89.0,77830.0,37743.73,10040.0,6,1,45906.63,114337.0,1,24,0.0
12524,MEDIUM,27,2,2,52249.74,7,42.0,10838.01,46459.0,140147.0,43,12,46890.86,11203.0,6,58,0.0
1844,MEDIUM,30,2,1,27697.88,2,16.0,15628.0,25459.46,268116.0,3,20,80914.52,20499.0,13,35,0.0
12975,MEDIUM,67,2,1,15052.0,3,24.0,21687.0,21816.71,132720.0,20,6,846.23,162412.0,8,58,0.0
9838,LOW,35,2,1,25446.0,2,18.0,26195.0,171947.75,34629.0,6,104,44678.83,115749.0,3,11,0.0
7846,LOW,63,1,1,80887.0,36,7.0,14582.0,320984.26,45240.0,9,50,33795.66,26210.0,2,21,0.0
2137,LOW,56,2,1,70771.0,28,18.0,66494.0,50280.86,15857.86,1,81,48459.49,295471.0,10,7,0.0
6688,MEDIUM,44,2,1,16543.0,26,11.0,43778.0,13006.8,160957.0,2,1,97869.02,43176.0,14,72,0.0
14620,MEDIUM,29,2,1,26815.0,1,42.0,27592.0,3830.32,9032.0,1,171,9379.68,287605.0,7,73,0.0
1858,LOW,53,2,2,76083.0,1,77.0,38632.0,23483.0,32228.0,2,82,47698.0,214254.0,3,42,0.0
17384,LOW,42,2,1,133546.0,4,43.0,59103.0,13517.0,52854.87,2,8,165284.46,24533.0,2,2,0.0
7080,MEDIUM,46,2,2,50760.0,1,11.0,15690.0,46020.17,13459.0,3,171,283175.17,250806.0,40,124,0.0
12052,LOW,42,1,1,39020.0,19,2.0,24965.0,80155.73,14595.0,6,6,171192.67,103619.0,3,38,0.0
2297,MEDIUM,33,2,1,75963.0,1,4.0,27048.0,3416.0,39590.0,50,29,8973.78,44873.0,9,1,0.0
6302,MEDIUM,44,2,1,78610.54,19,62.0,306161.0,26886.27,47667.0,1,50,59519.53,10831.0,12,120,0.0
3245,MEDIUM,28,2,1,125877.0,36,11.0,46281.0,19707.42,29677.0,6,7,58375.0,41051.0,4,79,0.0
13135,MEDIUM,31,2,1,43173.38,9,5.0,19290.0,69831.35,73917.0,0,6,7672.49,3352.0,3,113,0.0
17044,MEDIUM,62,2,1,24768.0,36,55.0,9126.97,33150.87,416.57,47,50,12961.88,70482.79,2,67,0.0
19997,MEDIUM,31,2,1,120958.0,5,5.0,53000.0,25285.0,41865.0,6,82,47919.23,21160.0,2,25,0.0
1724,MEDIUM,32,2,1,34873.0,19,39.0,21846.0,2169.0,22557.0,2,171,440.0,32391.0,3,18,0.0
16565,MEDIUM,66,1,1,219153.0,15,147.0,16953.0,41577.47,15638.93,50,35,52318.15,14498.0,58,3,0.0
11409,MEDIUM,27,2,1,17912.0,1,52.0,38408.0,21275.98,230127.0,3,5,31588.48,24604.0,11,32,0.0
9426,MEDIUM,55,2,1,25014.0,1,10.0,38277.0,72508.67,30591.0,4,84,1828521.13,190559.0,2,8,0.0
2931,MEDIUM,58,2,2,174990.09,36,91.0,13458.0,81613.76,79208.0,4,50,25581.5,48135.0,40,1,0.0
6329,MEDIUM,69,2,1,64239.08,36,46.0,25686.0,24557.16,27883.0,47,13,45177.68,76206.0,2,0,0.0
18001,MEDIUM,33,2,2,11087.0,26,20.0,18624.0,60720.63,34522.0,6,69,46329.06,629.0,19,24,0.0
7540,LOW,55,2,1,88957.13,2,11.0,12889.0,14693.02,27550.0,2,35,61403.51,56718.0,12,83,0.0
17914,MEDIUM,46,2,1,19300.0,19,3.0,44485.0,919328.81,92173.0,1,27,26437.0,33311.0,62,83,0.0
15125,MEDIUM,32,2,1,20339.0,36,36.0,17527.0,61073.75,230284.86,70,20,458089.04,48391.0,40,18,0.0
12231,HIGH,55,1,1,10165.0,3,4.0,22400.0,69675.62,238.58,30,82,34029.3,180226.0,4,18,0.0
18930,LOW,32,2,2,23506.0,1,87.0,295000.0,58280.2,30462.0,3,20,30275.44,15891.0,6,6,0.0
16341,MEDIUM,33,2,2,34018.5,43,91.0,53279.0,23634.5,25339.0,1,171,106463.41,60820.09,8,8,0.0
3638,MEDIUM,33,2,1,22442.0,36,24.0,44341.0,126076.14,50063.0,11,20,55567.64,71742.5,14,38,0.0
9361,MEDIUM,44,2,1,34182.78,9,55.0,175000.0,57409.0,25270.0,70,20,14791.76,17304.13,4,13,0.0
1600,MEDIUM,30,2,2,74992.76,0,16.0,33466.0,23687.0,41584.0,1,11,40273.38,26225.0,6,103,0.0
13613,MEDIUM,67,2,1,29450.0,2,3.0,900.0,17454.0,32799.0,23,25,158148.84,56094.0,3,18,0.0
10406,MEDIUM,34,2,1,34073.5,3,11.0,24323.0,34096.0,28779.0,3,6,35490.0,28778.0,9,18,0.0
5575,HIGH,47,2,1,47182.0,3,2.0,9801.95,15270.43,475218.0,4,82,35410.44,31045.0,7,35,0.0
18036,MEDIUM,38,2,1,105789.0,3,77.0,35796.0,43113.75,28349.69,3,7,71872.32,39511.62,47,1,0.0
8206,MEDIUM,32,2,2,437047.0,5,4.0,54250.0,6600.25,14063.0,20,4,25672.7,60896.0,58,36,0.0
13053,MEDIUM,40,1,1,42854.44,0,35.0,48719.0,29984.84,67070.0,23,21,70192.0,17414.0,5,12,0.0
13260,LOW,34,1,1,106099.0,4,6.0,23593.0,81769.34,39842.35,8,77,127047.64,89884.0,94,68,0.0
19512,MEDIUM,37,2,2,12673.0,1,90.0,8560.33,4811.77,12433.0,2,8,53991.86,17200.0,3,17,0.0
256,MEDIUM,63,2,1,14899.0,0,55.0,49385.0,26797.45,67343.0,3,82,17810.1,34845.0,7,18,0.0
18672,MEDIUM,49,2,2,312991.0,1,42.0,13138.0,62597.0,43089.0,3,8,98656.64,6587.0,6,106,0.0
14985,MEDIUM,33,2,1,4972.0,1,23.0,53275.0,36589.87,39917.0,3,75,16210.15,31316.2,3,1,0.0
10632,MEDIUM,60,2,1,34153.0,3,91.0,457416.0,18696.0,46000.0,4,20,24068.35,27070.62,2,63,0.0
17584,MEDIUM,53,2,1,41727.0,30,18.0,28421.0,20841.59,116111.21,2,31,9799.01,25044.2,43,18,0.0
17399,MEDIUM,42,2,1,43943.91,36,46.0,30557.0,9187.89,111669.79,4,69,40938.54,31856.0,7,32,0.0
5103,MEDIUM,33,1,2,31013.25,1,46.0,35150.0,57122.88,201472.0,11,13,20916.54,132353.0,47,18,0.0
13906,MEDIUM,60,2,1,103330.0,13,6.0,13597.0,72923.78,80196.0,3,2,61862.0,45464.0,42,28,0.0
17677,MEDIUM,32,1,2,65237.36,35,2.0,19538.0,35142.54,67498.76,1,8,398790.88,60538.0,94,18,0.0
17305,HIGH,30,2,2,112569.0,19,77.0,42595.0,5300.0,3186.0,50,4,59659.75,7959.0,18,73,0.0
6489,HIGH,53,2,1,71265.0,2,68.0,44238.0,52013.02,21956.0,3,44,50295.34,15696.0,13,103,0.0
12689,MEDIUM,62,2,1,326170.15,36,90.0,26353.0,44470.74,65567.0,6,17,35309.0,674145.0,40,22,0.0
376,LOW,33,1,1,51674.0,31,42.0,44351.0,23039.58,17238.0,9,14,35834.5,86160.0,58,58,0.0
16396,LOW,33,2,1,15818.0,5,20.0,27510.0,34331.22,25926.0,1,20,30728.72,15891.0,3,25,0.0
1560,MEDIUM,32,2,1,12195.0,4,69.0,140158.0,133908.34,77958.07,2,25,30242.66,45236.49,49,15,0.0
13475,MEDIUM,40,2,1,53709.0,35,77.0,28876.0,102170.94,154111.0,70,8,5960.27,244207.0,9,83,0.0
6072,LOW,29,2,2,15019.0,2,16.0,131400.0,123112.03,24148.81,23,6,25158.68,10271.0,40,8,0.0
11799,LOW,36,2,1,15646.0,7,10.0,44137.0,102197.09,113910.0,6,20,13506.5,52916.62,5,21,0.0
886,MEDIUM,55,2,1,470781.0,0,55.0,92551.0,29596.18,53685.0,3,11,52432.06,98874.0,3,73,0.0
1629,MEDIUM,30,2,1,30073.0,0,42.0,27539.0,83627.85,58559.0,45,7,202927.88,21306.0,4,12,0.0
704,LOW,35,2,1,22785.0,6,8.0,32879.0,4227.83,130393.75,6,11,99836.47,22443.0,10,7,0.0
196,MEDIUM,32,2,1,78251.0,1,69.0,40722.0,21484.29,21688.0,31,29,33219.39,64759.7,5,65,0.0
10931,MEDIUM,27,1,1,36674.0,4,23.0,21962.0,5204.73,17356.0,2,21,8306.29,1753.0,12,63,0.0
19098,MEDIUM,56,2,1,57540.0,36,8.0,10834.0,36573.99,17533.0,3,14,38028.41,164708.9,2,32,0.0
11004,HIGH,53,2,1,119641.0,6,3.0,36588.0,16981.45,300351.0,70,8,70695.22,20121.0,39,104,0.0
16558,MEDIUM,56,2,1,20476.85,5,11.0,61134.0,57549.93,23056.42,11,8,10445.36,159054.0,117,52,0.0
637,MEDIUM,39,2,1,111604.91,0,11.0,20363.0,95749.42,26007.0,1,108,126274.0,5837.0,2,11,0.0
10317,LOW,29,2,2,32708.0,7,69.0,37814.0,12752.0,128281.0,45,8,44884.9,38943.0,47,63,0.0
15869,MEDIUM,35,2,1,46768.0,13,9.0,46196.0,51765.12,13274.0,0,38,95952.46,22171.0,21,50,0.0
3759,LOW,49,1,2,26493.88,1,40.0,101000.0,24483.75,21031.0,9,5,199938.46,10697.82,21,12,0.0
13988,MEDIUM,66,2,1,65999.68,7,42.0,31378.0,33614.54,55543.5,19,82,71872.32,155263.0,5,1,0.0
8393,HIGH,33,2,1,28470.5,15,11.0,25140.0,14118.7,141535.2,2,8,85072.25,51784.0,94,11,0.0
11051,LOW,66,2,1,355422.03,1,79.0,45750.0,14695.78,29691.0,2,16,24775.03,51354.0,14,1,0.0
10827,LOW,66,2,1,103708.85,35,32.0,16818.0,26678.76,60349.0,3,8,27056.5,12791.0,8,15,0.0
7888,MEDIUM,34,2,1,76890.0,5,0.0,83359.0,37035.15,37563.0,1,171,55499.28,11475.0,3,32,0.0
19681,MEDIUM,30,2,1,27248.0,13,9.0,53537.0,26001.34,113947.0,43,50,46320.0,101487.25,7,36,0.0
686,MEDIUM,118,2,1,25048.0,5,42.0,44024.0,14983.45,1660.0,42,13,54465.96,31.0,3,58,0.0
10989,MEDIUM,30,2,1,114290.0,33,11.0,16700.0,28949.66,16597.0,4,63,72884.74,308.0,117,58,0.0
13850,LOW,40,2,1,175513.0,2,55.0,126063.0,17018.78,87096.0,9,171,73149.74,297640.0,3,80,0.0
5012,LOW,39,2,1,45555.0,26,18.0,28180.0,76458.93,94576.5,3,14,137594.14,88286.79,94,73,0.0
3052,LOW,47,2,1,19268.0,4,77.0,33651.0,154316.4,60592.28,70,50,85864.88,96936.0,4,133,0.0
1331,MEDIUM,27,2,1,52524.5,19,20.0,58402.0,23092.88,25046.0,1,20,15548.25,16386.0,22,0,0.0
7267,MEDIUM,32,2,1,21878.0,2,35.0,16025.0,43819.14,43929.0,11,44,37559.75,22826.71,8,24,0.0
13450,LOW,44,2,1,4341.0,7,1.0,23934.0,14828.12,21769.0,9,20,31573.64,11299.0,9,79,0.0
8976,MEDIUM,36,2,2,156696.77,3,103.0,18496.0,88620.36,29009.0,11,20,31315.37,166156.0,2,18,0.0
2292,LOW,37,2,1,156696.77,3,50.0,24544.0,14890.0,49410.37,9,44,63228.33,38735.63,11,38,0.0
10216,LOW,51,2,1,13064.0,2,41.0,9126.97,17590.7,40273.74,0,17,102780.0,41429.75,8,25,0.0
16553,LOW,39,2,1,37427.0,5,10.0,17819.0,10132.0,56489.0,7,5,36488.93,51881.85,49,83,0.0
12182,LOW,37,2,1,52615.4,4,3.0,35138.0,32587.0,129146.0,2,13,70811.0,180189.58,6,0,0.0
16615,LOW,46,1,1,76743.0,1,39.0,22625.0,67829.34,65897.24,1,171,34162.0,185715.0,11,10,0.0
10598,MEDIUM,34,2,2,49095.0,5,36.0,12871.0,4888.21,42536.0,6,29,51061.98,6170.0,47,104,0.0
1347,MEDIUM,35,2,1,30152.0,31,0.0,27176.0,93968.42,56079.0,2,82,91327.88,19421.0,42,63,0.0
3681,LOW,42,2,1,28768.0,2,12.0,34457.0,136899.75,1798.0,6,59,23159.66,23559.0,3,42,0.0
16244,LOW,33,2,1,40691.0,2,103.0,30514.73,65941.11,15638.93,3,82,5176.23,75807.75,41,12,0.0
14061,MEDIUM,37,2,1,103080.55,36,2.0,11575.0,32180.42,72782.0,23,108,27558.36,123578.5,42,83,0.0
13542,MEDIUM,30,2,1,72126.0,4,42.0,100470.0,35843.5,28084.0,17,108,15759.54,8235.0,21,76,0.0
961,LOW,27,2,1,85935.0,4,3.0,13209.0,57444.6,13503.0,2,63,73121.01,37854.0,3,10,0.0
17328,MEDIUM,33,2,1,19431.0,6,16.0,120040.0,28633.0,21181.0,1,12,37739.68,45946.0,21,26,0.0
14012,MEDIUM,33,2,1,325351.85,1,5.0,63494.0,410022.25,51037.0,1,38,18585.0,6444.0,28,13,0.0
11288,MEDIUM,222,2,1,72341.0,1,20.0,28783.0,49859.43,116144.0,2,11,73889.75,14866.0,12,22,0.0
210,MEDIUM,34,2,2,29342.0,1,4.0,42386.0,124864.26,50920.0,2,46,73230.5,109480.0,5,57,0.0
4031,MEDIUM,58,2,1,81999.0,1,42.0,406532.0,101657.37,39925.0,5,82,12118.0,387320.0,11,100,0.0
4244,HIGH,50,2,1,205711.0,3,91.0,9390.0,43008.5,84185.0,4,35,130330.39,13043.0,11,21,0.0
17805,MEDIUM,47,2,1,26175.0,3,7.0,24439.0,36452.0,268.36,19,30,58847.88,30358.0,2,25,0.0
6409,MEDIUM,53,2,1,56962.0,14,18.0,46422.0,29530.44,58118.0,2,13,226209.99,38678.25,7,39,0.0
387,MEDIUM,47,2,1,107199.0,5,5.0,41103.0,92612.0,46878.29,0,82,43724.25,41109.0,4,24,0.0
14348,MEDIUM,33,2,1,43626.41,5,91.0,161896.0,40384.76,36107.04,4,171,39527.69,61092.1,3,35,0.0
10689,MEDIUM,219,2,1,420164.0,15,103.0,28751.0,17061.41,22464.0,2,5,41384.13,84244.0,94,107,0.0
1061,LOW,44,2,1,62146.41,23,42.0,41409.0,5870.46,219757.0,0,81,47330.89,24281.04,2,73,0.0
9577,LOW,66,2,1,161988.11,0,55.0,31403.0,716923.16,36315.0,1,20,22644.0,11299.0,4,50,0.0
9905,MEDIUM,223,2,1,29839.0,2,4.0,30697.0,80067.24,55740.0,7,108,35308.23,10311.59,6,100,0.0
14647,MEDIUM,27,2,1,212375.0,3,7.0,41010.0,86081.88,159698.0,6,20,62956.7,23652.0,117,106,0.0
6707,LOW,220,2,1,36280.0,2,103.0,28568.0,24509.32,69768.0,1,20,48586.54,97242.79,6,35,0.0
11664,HIGH,64,2,1,75876.0,3,46.0,53241.0,49070.3,78555.67,2,8,111929.33,40076.0,2,3,0.0
586,LOW,37,2,1,28597.0,19,7.0,84386.0,114026.07,62347.74,9,5,115122.35,34512.0,3,103,0.0
8377,MEDIUM,222,2,1,60842.0,1,10.0,21100.0,30039.89,196778.75,5,171,100554.39,33025.29,1,58,0.0
8398,MEDIUM,60,2,1,91082.0,1,50.0,107988.0,36380.64,93.0,4,44,3768.0,88783.0,14,40,0.0
19245,MEDIUM,62,2,2,1704.0,4,16.0,67900.0,15681.88,63923.0,5,7,95629.99,57582.88,44,18,0.0
14308,MEDIUM,29,2,1,24234.0,3,39.0,98276.0,96314.87,100159.0,4,20,290.0,66414.0,21,79,0.0
3573,MEDIUM,67,2,1,20361.0,4,55.0,19175.0,10021.17,27883.0,3,21,28123.05,35062.74,58,107,0.0
3657,MEDIUM,33,2,1,60012.0,1,11.0,28057.0,33161.14,2764.12,0,1,118093.89,53293.0,3,7,0.0
18428,LOW,27,2,1,35054.0,1,63.0,325517.0,25488.0,201472.0,43,82,32038.0,75624.0,5,80,0.0
7440,MEDIUM,46,2,1,10287.0,1,4.0,40685.0,229434.0,41710.0,7,8,22974.9,7648.0,1,106,0.0
16503,MEDIUM,46,2,1,50310.35,6,52.0,16845.0,45928.0,20422.0,47,5,119281.87,1362.43,58,113,0.0
15060,MEDIUM,56,2,1,64533.0,2,16.0,17663.0,100016.17,22727.0,0,8,26307.5,129475.0,13,12,0.0
11798,MEDIUM,60,2,1,27728.41,3,16.0,34648.0,56267.98,35280.36,1,11,43413.05,20367.0,6,36,0.0
7336,MEDIUM,63,1,2,72858.0,13,35.0,125461.0,10742.48,42727.01,2,23,5875.0,25986.5,16,15,0.0
7542,LOW,38,2,1,24697.0,26,42.0,66456.0,41669.06,19970.0,2,63,128107.74,25452.0,3,100,0.0
185,MEDIUM,35,2,1,97029.51,5,18.0,73394.0,25982.0,16212.25,9,29,160232.66,43771.26,9,101,0.0
7238,LOW,55,2,1,49746.0,36,4.0,32790.74,32096.25,11428.0,43,6,91066.0,5720.0,36,120,0.0
2559,MEDIUM,29,1,1,57500.37,2,6.0,14910.0,10537.31,18239.0,7,12,124503.0,61951.0,2,17,0.0
18502,LOW,53,2,2,67290.0,4,46.0,18153.0,36618.71,20023.0,7,25,104309.4,75077.0,2,38,0.0
10492,MEDIUM,33,2,2,281190.93,25,11.0,99318.0,25869.6,12479.0,1,81,147961.0,289721.79,5,80,0.0
9793,MEDIUM,60,2,1,10146.0,1,94.0,98462.0,41529.76,182822.0,2,171,117836.55,20482.0,9,25,0.0
7181,MEDIUM,28,2,1,125308.0,5,42.0,202579.0,57913.57,56807.0,10,17,60708.72,85511.0,2,7,0.0
4163,MEDIUM,40,2,1,49129.0,30,55.0,13597.0,48506.55,30743.81,45,5,179043.75,70697.29,47,39,0.0
1781,MEDIUM,220,1,1,14225.0,6,11.0,113330.0,25428.28,25299.0,1,13,3642287.0,21801.0,2,37,0.0
6881,MEDIUM,25,2,1,97941.07,1,11.0,47110.0,54189.36,132720.0,43,26,25876.8,32513.0,8,18,0.0
15368,HIGH,30,2,1,52169.0,1,6.0,47978.0,27199.39,41359.0,0,20,20564.27,42192.0,19,18,0.0
15252,LOW,31,2,1,51084.0,4,91.0,28568.0,14535.75,49490.78,45,1,76381.39,24842.0,12,9,0.0
9806,MEDIUM,30,2,1,28587.0,1,16.0,25265.0,82823.69,30251.75,6,20,65217.53,191969.0,2,75,0.0
15110,MEDIUM,32,1,1,34498.37,36,36.0,26306.0,40711.75,23072.0,10,26,44449.63,44243.29,6,76,0.0
14392,MEDIUM,30,1,2,17049.0,35,11.0,86605.0,78001.45,35902.0,7,4,180546.0,33630.25,3,13,0.0
6554,MEDIUM,35,2,1,37201.0,4,32.0,22401.0,26275.67,5234.0,2,23,10716.74,970.0,9,96,0.0
12330,LOW,35,2,1,41900.0,5,12.0,19672.0,31853.67,35423.0,2,81,52652.63,28254.0,3,11,0.0
19366,MEDIUM,32,2,2,50107.0,2,10.0,64923.0,33850.03,43568.0,4,36,17326.28,198653.0,21,12,0.0
3616,LOW,34,1,1,98268.0,36,11.0,24323.0,26288.88,9285.5,1,13,46846.94,50491.0,5,11,0.0
19430,MEDIUM,66,1,1,154032.98,26,46.0,66501.0,66727.13,68355.78,4,50,395408.3,44388.0,3,15,0.0
14831,LOW,27,2,1,29193.38,26,32.0,6004.0,27496.97,18940.0,3,8,21903.0,58621.0,21,124,0.0
670,MEDIUM,47,2,1,66338.0,15,18.0,32118.0,91937.79,64419.0,2,5,23549.5,35379.0,6,83,0.0
16679,MEDIUM,47,2,1,218502.0,19,77.0,393490.0,48707.15,42812.0,23,171,41041.08,1089551.0,3,75,0.0
17509,LOW,32,2,1,74547.0,5,7.0,16167.0,103933.17,28706.5,2,23,115310.99,38101.0,21,13,0.0
6002,LOW,58,1,1,24476.0,1,8.0,9353.0,52516.0,145688.73,6,20,57733.08,103129.5,6,1,0.0
18137,MEDIUM,62,1,1,61417.0,31,69.0,49334.0,43666.0,16104.0,9,50,17545.0,263952.0,3,24,0.0
12047,MEDIUM,34,2,1,105458.0,9,32.0,13317.0,95022.15,45236.0,42,2,38918.5,143662.0,5,11,0.0
10100,MEDIUM,50,2,1,31983.0,2,46.0,107000.0,18777.48,15413.0,1,82,82836.98,51070.13,62,107,0.0
6374,MEDIUM,53,2,1,97392.0,4,22.0,44739.0,31084.13,61304.0,2,82,37408.23,55330.75,6,100,0.0
2990,HIGH,120,2,1,37312.0,26,29.0,30317.0,427532.95,16611.5,20,171,29417.0,266234.32,6,10,0.0
3186,LOW,34,2,1,144854.0,2,16.0,32527.0,63173.99,80849.0,23,11,21281.55,167301.5,1,1,0.0
8179,MEDIUM,38,2,2,30673.16,5,24.0,50909.0,15500.34,8354.0,23,12,24068.35,51561.0,3,11,0.0
16262,LOW,53,2,1,44933.6,23,10.0,9668.0,67007.2,22229.0,2,67,59334.48,77015.0,6,12,0.0
16905,MEDIUM,46,1,1,89932.0,5,46.0,32035.61,8408.0,39319.0,7,6,19200.02,83487.0,42,9,0.0
12000,HIGH,66,2,1,155805.0,7,32.0,54611.0,97739.65,130962.0,43,82,110578.36,28847.0,4,3,0.0
1832,MEDIUM,47,2,1,111117.0,1,11.0,24551.0,50575.84,69097.0,6,50,47698.0,35587.5,3,25,0.0
6883,MEDIUM,33,2,1,19278.0,5,91.0,32741.0,31942.28,57193.0,1,6,46404.79,47635.0,4,96,0.0
17646,LOW,35,2,1,152678.0,1,46.0,425000.0,3166.0,61019.0,2,6,597.0,49124.5,9,120,0.0
2427,MEDIUM,28,2,1,11221.0,1,77.0,21750.0,32515.2,30602.1,1,26,218066.87,40879.0,47,18,0.0
2932,MEDIUM,46,2,1,39836.49,3,5.0,8679.0,38788.0,60798.21,2,75,25108.84,36458.0,4,2,0.0
12563,MEDIUM,38,1,1,31004.0,18,46.0,33453.0,63978.91,119909.36,4,12,27251.66,66041.0,6,13,0.0
17886,LOW,32,1,1,89830.0,31,46.0,43033.0,3280.0,107190.0,70,25,155937.39,67119.0,49,1,0.0
10452,MEDIUM,223,2,1,119694.0,31,55.0,35200.0,303257.1,184001.77,6,13,18847.0,38631.0,6,50,0.0
3646,MEDIUM,37,2,1,92263.0,19,36.0,74155.0,44753.5,15016.0,43,25,18599.76,17856.0,3,103,0.0
5011,LOW,38,2,1,8196.0,3,4.0,100470.0,47322.65,37573.0,2,171,32122.83,75046.0,40,20,0.0
14445,LOW,33,2,1,65157.0,27,67.0,17888.0,45160.9,59686.0,2,8,57281.23,28707.0,2,32,0.0
8563,MEDIUM,44,2,1,8036.0,2,22.0,21281.0,25766.88,59819.06,35,21,25581.5,41270.0,2,63,0.0
6069,LOW,55,2,1,285.41,29,43.0,27736.0,45012.38,31047.0,5,44,81890.0,41095.0,2,58,0.0
14911,MEDIUM,50,2,1,26955.41,17,42.0,34001.0,21923.05,31316.0,1,18,98135.05,56718.0,5,63,0.0
12589,MEDIUM,30,2,1,24787.0,2,3.0,312000.0,133507.29,62783.5,2,21,29630.71,25072.0,11,50,0.0
12349,LOW,37,2,1,72232.0,2,11.0,31018.0,320984.26,60425.05,24,4,141058.73,26640.28,8,38,0.0
2551,MEDIUM,40,1,2,172630.0,3,32.0,235844.0,5687.59,37538.0,2,11,40568.08,34637.5,11,50,0.0
15757,MEDIUM,30,2,1,2704.0,4,42.0,36977.0,28470.46,21119.0,23,11,8597.01,50487.0,4,8,0.0
7012,MEDIUM,33,2,1,34087.0,15,89.0,11520.0,77095.89,205993.28,1,104,15990.0,113163.0,2,73,0.0
7179,LOW,37,2,1,20214.0,3,55.0,139879.0,23544.87,14034.0,16,59,41889.66,32535.5,21,2,0.0
11231,HIGH,62,2,2,108206.0,19,43.0,25944.0,52894.53,45034.0,2,25,48556.77,9007.0,94,42,0.0
3810,MEDIUM,29,2,1,31238.51,2,2.0,5255.0,77125.49,37641.0,3,12,45662.61,101345.37,3,9,0.0
803,MEDIUM,63,2,1,68781.06,1,10.0,17600.0,13972.35,33845.0,9,35,27081.2,51527.0,8,104,0.0
15657,LOW,53,2,2,98588.0,13,35.0,15091.0,56813.22,105585.0,70,50,80136.4,63110.75,10,11,0.0
7957,LOW,221,2,1,32524.0,0,2.0,14417.0,64882.46,34171.0,8,81,91681.73,133240.0,47,104,0.0
19815,LOW,33,2,1,120146.21,4,11.0,10564.0,144262.91,48619.05,5,108,79741.0,165543.0,94,18,0.0
5947,MEDIUM,66,2,1,156793.0,3,10.0,37000.0,48234.81,157365.0,6,4,45767.29,99834.5,40,11,0.0
4434,MEDIUM,30,1,1,38216.0,6,46.0,11794.0,89066.72,154935.0,70,171,37539.6,73177.0,2,38,0.0
6309,MEDIUM,39,1,1,18277.0,35,11.0,44398.0,235469.0,25260.0,2,50,29357.63,31868.5,40,58,0.0
17543,MEDIUM,35,2,1,49712.91,1,18.0,15948.0,162493.57,24730.0,3,108,28881.86,34904.0,8,25,0.0
19350,LOW,33,2,2,54518.75,36,43.0,41849.0,6357.88,85328.0,5,20,205658.0,69215.0,13,39,0.0
12876,MEDIUM,35,1,2,45853.0,0,62.0,1049.0,39039.3,286741.5,50,8,52123.63,125642.0,13,32,0.0
3476,LOW,31,2,1,20001.8,13,42.0,36342.0,29054.68,137237.0,17,2,74791.17,59511.0,3,65,0.0
19029,MEDIUM,42,2,1,50107.0,3,46.0,23770.0,7527.64,190600.0,70,20,45177.08,133752.0,3,83,0.0
7915,MEDIUM,39,2,2,22466.5,35,63.0,26283.0,26165.75,36863.0,35,4,1090.29,143102.74,7,68,0.0
10609,HIGH,60,2,1,122583.0,29,4.0,27625.0,7502.82,36107.04,7,8,493343.37,17245.0,9,49,0.0
12020,MEDIUM,53,1,1,120598.0,3,55.0,86944.5,14994.0,7065.86,8,69,16137.5,5143.0,6,13,0.0
3800,MEDIUM,40,2,1,195.0,13,10.0,22879.0,19662.0,180536.42,45,20,97869.02,17238.0,16,3,0.0
2234,LOW,25,2,1,585844.0,2,42.0,33484.0,6003.29,42043.0,3,7,11949.3,50158.29,2,104,0.0
15928,MEDIUM,29,1,2,31195.0,26,46.0,22158.0,71010.74,8030.0,2,20,95308.71,65257.5,12,32,0.0
8237,MEDIUM,53,2,2,45739.0,1,3.0,21336.0,21003.33,25326.0,43,4,107088.84,37451.0,49,0,0.0
6843,MEDIUM,35,2,1,29092.0,0,11.0,15370.0,46505.5,11682.0,0,8,32133.14,6357.0,5,100,0.0
7176,LOW,28,2,1,118966.0,4,20.0,31400.0,22299.21,78323.0,1,20,7974.5,244008.0,3,57,0.0
16433,LOW,37,2,1,5112.0,1,62.0,21847.86,13852.09,52521.21,43,81,37985.53,33422.65,9,21,0.0
1294,MEDIUM,62,2,1,21761.0,1,55.0,74400.0,15059.25,9100.0,2,50,173633.5,40965.03,2,25,0.0
9532,HIGH,63,2,1,64774.48,5,23.0,179287.0,12985.45,121505.0,5,108,2792.0,40279.0,3,13,0.0
5197,MEDIUM,47,2,2,64301.66,5,79.0,23885.0,59275.84,29385.44,3,171,240163.11,106149.0,4,7,0.0
